APR Percentage,Bankruptcy Fore Closure Check,Current Mortgage Balance,Estimated Credit Score Band Id,Estimated Credit Score,Estimated Property Value,Is Best Offer,Lender Id,Lender Rank,Loan Amount Requested,OfferId,Origination Fee,Other Lender Fees,Property City,Property State,Property Type Id,Property Zip Code,QuestionerId,Requested Loan Type Id,State,Status ,Veteran
,no,135000,,3,225000,,,,175000,79b6ef48-bf4a-4a81-b3d3-399135dd01b0,,,Avondale,AZ,1,85323,9d837aa9-a747-48f0-b503-175f7ca09238,2,,2,No
,no,135000,,3,225000,,,,175000,9b3c1b5c-1cb4-468e-b44d-40b811e28d95,,,Avondale,AZ,1,85323,9d837aa9-a747-48f0-b503-175f7ca09238,2,,1,No
,no,135000,,3,225000,,,,175000,b0aac93c-7042-4341-845e-85a03de75cd4,,,Avondale,AZ,1,85323,9d837aa9-a747-48f0-b503-175f7ca09238,2,,2,No
,no,135000,,3,225000,,,,175000,1f5c4a8c-67ad-406f-b7a2-20e7fa226576,,,Avondale,AZ,1,85323,9d837aa9-a747-48f0-b503-175f7ca09238,2,,2,No
,no,135000,,3,225000,,,,175000,fdd82f22-2863-4371-8d9f-4c792cad984a,,,Avondale,AZ,1,85323,9d837aa9-a747-48f0-b503-175f7ca09238,2,,2,No
,no,135000,,3,225000,,,,175000,3f3f538b-3ad3-49c9-b080-4afd44951da4,,,Avondale,AZ,1,85323,9d837aa9-a747-48f0-b503-175f7ca09238,2,,2,No
,no,135000,,3,220000,,,,175000,089ca0aa-7f88-4ec6-87bc-19ad72d0a4f4,,,Avondale,AZ,1,85323,9d837aa9-a747-48f0-b503-175f7ca09238,2,,2,No
,no,135000,,3,220000,,,,175000,68968d98-f4fa-4aeb-a68a-ae04a6678b98,,,Avondale,AZ,1,85323,9d837aa9-a747-48f0-b503-175f7ca09238,2,,2,No
,no,135000,,3,220000,,,,175000,0038edd8-69d4-47cd-a56f-3d50c8f7ce24,,,Avondale,AZ,1,85323,9d837aa9-a747-48f0-b503-175f7ca09238,2,,2,No
,no,135000,,3,220000,,,,175000,bca6d817-c960-4f92-aa98-667efed72cdf,,,Avondale,AZ,1,85323,9d837aa9-a747-48f0-b503-175f7ca09238,2,,2,No
,no,135000,,3,220000,,,,175000,79b6ef48-bf4a-4a81-b3d3-399135dd01b0,,,Avondale,AZ,1,85323,9d837aa9-a747-48f0-b503-175f7ca09238,2,,2,No
,no,135000,,3,220000,,,,175000,9b3c1b5c-1cb4-468e-b44d-40b811e28d95,,,Avondale,AZ,1,85323,9d837aa9-a747-48f0-b503-175f7ca09238,2,,1,No
,no,135000,,3,220000,,,,175000,b0aac93c-7042-4341-845e-85a03de75cd4,,,Avondale,AZ,1,85323,9d837aa9-a747-48f0-b503-175f7ca09238,2,,2,No
,no,135000,,3,220000,,,,175000,1f5c4a8c-67ad-406f-b7a2-20e7fa226576,,,Avondale,AZ,1,85323,9d837aa9-a747-48f0-b503-175f7ca09238,2,,2,No
,no,135000,,3,220000,,,,175000,fdd82f22-2863-4371-8d9f-4c792cad984a,,,Avondale,AZ,1,85323,9d837aa9-a747-48f0-b503-175f7ca09238,2,,2,No
,no,135000,,3,220000,,,,175000,3f3f538b-3ad3-49c9-b080-4afd44951da4,,,Avondale,AZ,1,85323,9d837aa9-a747-48f0-b503-175f7ca09238,2,,2,No
,no,135000,,9,180000,,,,155000,996db52b-bb5d-49d7-9752-c691e40fc2a0,,,Wilmington,DE,2,19808,aba446b9-b713-4295-89ea-37f6d1c1cfec,2,,1,No
,no,60000,,5,180000,,,,60000,4e28b18b-0fe3-4299-a378-c720a4cc287d,,,Houston,TX,1,77004,337eb02b-6613-45a6-afc1-4e9e28c0e3dc,2,,2,No
,no,60000,,5,180000,,,,60000,be566a8f-7bfe-4c7c-bfe9-519779ea35ad,,,Houston,TX,1,77004,337eb02b-6613-45a6-afc1-4e9e28c0e3dc,2,,2,No
,no,60000,,5,180000,,,,60000,e03320af-5bfc-4b03-b1d6-45d33abd6ed2,,,Houston,TX,1,77004,337eb02b-6613-45a6-afc1-4e9e28c0e3dc,2,,2,No
,no,60000,,5,180000,,,,60000,c6d1fc10-f566-4f23-bb88-2bda587cf7a0,,,Houston,TX,1,77004,337eb02b-6613-45a6-afc1-4e9e28c0e3dc,2,,2,No
,no,60000,,5,180000,,,,60000,bc120a89-94ac-475f-a54c-04fd8078567d,,,Houston,TX,1,77004,337eb02b-6613-45a6-afc1-4e9e28c0e3dc,2,,2,No
,no,60000,,5,180000,,,,60000,21b5ed45-d863-42c9-8f3e-ac81ef5162a0,,,Houston,TX,1,77004,337eb02b-6613-45a6-afc1-4e9e28c0e3dc,2,,2,No
,no,60000,,5,180000,,,,60000,5aeeaf0c-9ddf-4e18-8637-83b289d148d4,,,Houston,TX,1,77004,337eb02b-6613-45a6-afc1-4e9e28c0e3dc,2,,2,No
,no,60000,,5,180000,,,,60000,f315fdf2-2ad2-4130-9a37-537332274339,,,Houston,TX,1,77004,337eb02b-6613-45a6-afc1-4e9e28c0e3dc,2,,2,No
,no,125000,,9,300000,,,,135000,24703e97-3b7d-4bb4-b7bb-b2832437f8af,,,Grants Pass,OR,1,97527,d61458db-5778-44ae-a9d4-3304356c531d,2,,1,No
,no,250000,,3,325000,,,,250000,b105fe69-c2f8-4a94-b6da-f729e1f44914,,,Manchester Township,NJ,1,8759,9a30dd41-de17-437d-8227-f19a0f651ebe,2,,1,No
,no,400000,,3,1000000,,,,400000,ad5757a4-5ba5-4f5f-a929-32381c1c9197,,,Chagrin Falls,OH,1,44022,b8c89dfa-56a3-4c23-8b65-0c081bcc9259,2,,2,Yes
,no,400000,,3,1000000,,,,400000,bc1cace8-4d8a-4613-aeeb-2da2df9b8ead,,,Chagrin Falls,OH,1,44022,b8c89dfa-56a3-4c23-8b65-0c081bcc9259,2,,2,Yes
,no,400000,,3,1000000,,,,400000,64b23a28-012e-44e1-b965-5904200f7100,,,Chagrin Falls,OH,1,44022,b8c89dfa-56a3-4c23-8b65-0c081bcc9259,2,,2,Yes
,no,400000,,3,1000000,,,,400000,1cec6336-14c9-43f5-93e5-6de9d3130e17,,,Chagrin Falls,OH,1,44022,b8c89dfa-56a3-4c23-8b65-0c081bcc9259,2,,2,Yes
,no,320000,,5,378000,,,,320000,de5a187a-d471-41c7-ade0-c91ad211182e,,,Woodstown,NJ,1,8098,2d87b297-5674-451f-b1a1-059017d74479,2,,1,Yes
,no,325000,,5,400000,,,,325000,de5a187a-d471-41c7-ade0-c91ad211182e,,,Woodstown,NJ,1,8098,2d87b297-5674-451f-b1a1-059017d74479,2,,1,Yes
,no,70000,,3,170000,,,,125000,db941584-54e9-4b14-ba8a-d80a6c501186,,,Moscow,ID,1,83843,5a61b5f1-1b26-4c8b-b28b-cb7d63e1eabb,2,,1,No
,no,75000,,3,170000,,,,125000,db941584-54e9-4b14-ba8a-d80a6c501186,,,Moscow,ID,1,83843,5a61b5f1-1b26-4c8b-b28b-cb7d63e1eabb,2,,1,No
,no,225000,,5,250000,,,,225000,827ab2c9-c9a5-43a6-b958-44e393933677,,,Bluffton,SC,1,29910,7a2947b4-53b1-4f1e-98e1-371993bf3860,2,,2,No
,no,225000,,5,250000,,,,225000,e9c735bf-472c-49c6-863c-1cc22dd50e7b,,,Bluffton,SC,1,29910,7a2947b4-53b1-4f1e-98e1-371993bf3860,2,,2,No
,no,225000,,5,250000,,,,225000,833bcc3a-165a-4b6d-8772-1cdfd7ffdd6a,,,Bluffton,SC,1,29910,7a2947b4-53b1-4f1e-98e1-371993bf3860,2,,2,No
,no,225000,,5,250000,,,,225000,a52f383b-e6b8-410b-a586-2fafc219da7a,,,Bluffton,SC,1,29910,7a2947b4-53b1-4f1e-98e1-371993bf3860,2,,2,No
,no,225000,,5,250000,,,,225000,8a7a8fb4-30f2-420a-a38e-a7de0aa6e25d,,,Bluffton,SC,1,29910,7a2947b4-53b1-4f1e-98e1-371993bf3860,2,,2,No
,no,130000,,5,200000,,,,130000,f20d2ce6-c6ce-438d-b950-1d2d524f7487,,,Metairie,LA,1,70003,a7cd5a8a-b67c-4e8c-826b-ae20ecb7a91a,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,843b6193-e6e7-4ca9-b2c7-46d7bb8e7444,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,384cf193-90f4-4e99-9e86-f38dbb991d8f,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,375d30e9-737c-4b17-9ba8-195662441b2c,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,205e75d2-02b1-4bd9-b0a6-be166d0f848c,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,7ded0eb3-32f6-480d-9f40-514b7b47ec51,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,cd85e0f4-f365-413f-955f-1f7120d2c313,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,fa6dd381-358e-4b85-9fad-7dfc7f870f08,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,347d58e4-00e3-4eb7-8e31-a003f0536cd8,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,9ef2eef7-6bce-4755-a0f7-55d679fa3a72,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,cc556991-3462-4daa-bd61-2352e8074332,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,39c88207-096d-411c-8871-aed634eadffb,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,c8e18683-c534-4dad-867f-33d41e60feb9,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,0c725abb-e122-4ac3-a464-0071e4494c64,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,9dd60479-ada0-4768-96e7-b59c22a49a23,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,4414b03c-4345-44c5-a614-02e6d2c5bbf8,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,f2684af6-392e-45f5-ac84-ddcd8ab587e4,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,930e7a43-3268-44e7-8359-b7e3d56821d7,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,95de0eba-1085-487c-a204-85d0f8d75048,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,84ea82b0-ce70-449a-9491-b4f83ef7bd58,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,6600bbb7-3452-42bb-a9ce-4a7453ae6a7f,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,d6ee843c-5839-4deb-93db-1175d68c0ea1,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,190000,,,,150000,edf04cbe-23a0-453c-b800-a10349a64366,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,843b6193-e6e7-4ca9-b2c7-46d7bb8e7444,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,384cf193-90f4-4e99-9e86-f38dbb991d8f,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,375d30e9-737c-4b17-9ba8-195662441b2c,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,205e75d2-02b1-4bd9-b0a6-be166d0f848c,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,7ded0eb3-32f6-480d-9f40-514b7b47ec51,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,cd85e0f4-f365-413f-955f-1f7120d2c313,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,fa6dd381-358e-4b85-9fad-7dfc7f870f08,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,347d58e4-00e3-4eb7-8e31-a003f0536cd8,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,9ef2eef7-6bce-4755-a0f7-55d679fa3a72,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,cc556991-3462-4daa-bd61-2352e8074332,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,39c88207-096d-411c-8871-aed634eadffb,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,c8e18683-c534-4dad-867f-33d41e60feb9,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,0c725abb-e122-4ac3-a464-0071e4494c64,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,9dd60479-ada0-4768-96e7-b59c22a49a23,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,4414b03c-4345-44c5-a614-02e6d2c5bbf8,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,f2684af6-392e-45f5-ac84-ddcd8ab587e4,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,930e7a43-3268-44e7-8359-b7e3d56821d7,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,95de0eba-1085-487c-a204-85d0f8d75048,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,84ea82b0-ce70-449a-9491-b4f83ef7bd58,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,6600bbb7-3452-42bb-a9ce-4a7453ae6a7f,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,d6ee843c-5839-4deb-93db-1175d68c0ea1,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,bankruptcy,150000,,9,200000,,,,150000,edf04cbe-23a0-453c-b800-a10349a64366,,,Mc Kees Rocks,PA,1,15136,2580c504-e250-46b9-bc0c-88fe87cbdcd9,2,,2,No
,no,250000,,3,325000,,,,250000,c8395d0f-1085-4639-b260-5b245e50eccf,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,c1dd178d-d9f8-4e82-88ec-f6254bd662af,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,843d0769-977d-470a-9a78-b813f837cc73,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,983c8a88-22bf-4d3b-b34d-e671fb31f9a7,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,9d7399aa-6b8b-4cb0-a0b3-644d8097fa8d,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,1b4203a9-d1dc-46c7-a404-5e7c37402cb0,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,62f32335-9bc1-4a99-8db7-241628107d7c,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,844d2e60-326c-4895-93ec-3888e6540e46,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,7270e1b0-9bd3-420b-b201-6a9bca7d1a01,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,1,No
,no,250000,,3,325000,,,,250000,b28cf56a-4acf-473a-abd2-4d1c967433bd,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,971422c5-5c85-487b-ad22-08c5247fc589,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,86e7e004-5b06-4389-bbfd-628df68c6f0d,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,a837d803-4977-4aaa-9f00-8368b1958bf5,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,e28eec50-8d6f-4f70-8c68-5d20f31ea0f7,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,5ecef583-c92b-4d5c-ac65-2a03ded04436,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,e1c2e601-3c60-4c16-bf78-546adb1a1ca9,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,1,No
,no,250000,,3,325000,,,,250000,d03534fe-1207-4e93-8c93-191c4985cb01,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,97693ff7-171f-4d17-beee-9b7f2bc35cde,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,14169ebc-fbfc-48e5-a4a4-f21f4eeae91d,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,d6f89de7-df0c-457c-aa21-0af7652b6ea0,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,62e09b78-187c-4398-b8b4-be7030898f65,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,7e3a35a8-be0e-4fb2-aa93-68a2a0e2ea4c,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,e5ce2b12-6ac4-4510-8754-582491d0b7ea,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,256c1b37-b3a7-4fa6-a31b-8f5036f73888,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,ac3714b7-a4ed-4f8d-bd14-248b47b6f097,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,fbdbdbff-2fdf-4f6f-9c15-57375157cddb,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,3a226f33-aee5-4f27-9efa-c5b149995b7a,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,250000,,3,325000,,,,250000,6d57fcb3-0c00-4ad4-98df-4eed57943d3d,,,Henderson,NV,1,89002,7e451f39-7f50-4bec-87f6-f913af21e395,2,,2,No
,no,85000,,3,180000,,,,103000,f9298b13-831f-42c4-b8fb-100c3cb23248,,,Chandler,AZ,2,85225,fff9fbed-ed38-450b-9e03-2cb47892bcda,2,,1,No
,no,130000,,3,160000,,,,130000,7c53a221-6448-42b3-ae6a-483e7436b1e0,,,Hereford,AZ,6,85615,ad81dea7-8a01-4d79-bce8-38316a6f0e6b,2,,1,No
,no,60000,,3,325000,,,,180000,57daaa22-1217-4271-9983-f331302ef157,,,Palmdale,CA,1,93550,e42cec00-4fab-423f-b4cb-be482356cfbf,2,,2,Yes
,no,60000,,3,325000,,,,180000,5ac8b75a-7e17-4408-a694-75e2aa3e8dfe,,,Palmdale,CA,1,93550,e42cec00-4fab-423f-b4cb-be482356cfbf,2,,2,Yes
,no,60000,,3,325000,,,,180000,c1bda4cd-c945-4bea-86a0-1245438963e8,,,Palmdale,CA,1,93550,e42cec00-4fab-423f-b4cb-be482356cfbf,2,,2,Yes
,no,60000,,3,325000,,,,180000,90c23f16-81cf-4632-9e6e-2b0c4ac2fcea,,,Palmdale,CA,1,93550,e42cec00-4fab-423f-b4cb-be482356cfbf,2,,2,Yes
,no,60000,,3,325000,,,,180000,c1bda4cd-c945-4bea-86a0-1245438963e8,,,Palmdale,CA,1,93550,d3812bbc-b401-4fb3-8230-0d60d915ce60,2,,2,Yes
,no,60000,,3,325000,,,,180000,57daaa22-1217-4271-9983-f331302ef157,,,Palmdale,CA,1,93550,d3812bbc-b401-4fb3-8230-0d60d915ce60,2,,2,Yes
,no,60000,,3,325000,,,,180000,6416cb22-1f67-46b0-8f92-2cd0d289fd2e,,,Palmdale,CA,1,93550,d3812bbc-b401-4fb3-8230-0d60d915ce60,2,,2,Yes
,no,60000,,3,325000,,,,180000,90c23f16-81cf-4632-9e6e-2b0c4ac2fcea,,,Palmdale,CA,1,93550,d3812bbc-b401-4fb3-8230-0d60d915ce60,2,,2,Yes
,no,60000,,3,325000,,,,180000,5ac8b75a-7e17-4408-a694-75e2aa3e8dfe,,,Palmdale,CA,1,93550,d3812bbc-b401-4fb3-8230-0d60d915ce60,2,,2,Yes
,no,60000,,9,150000,,,,60000,82c77999-0b10-4fcd-b024-e90d3499f4a3,,,Dysart,IA,1,52224,7b431256-4a48-4f76-b689-7783521c2f6d,2,,2,No
,no,60000,,9,150000,,,,60000,81ba0e18-052f-4bf0-8f29-827a10b25464,,,Dysart,IA,1,52224,7b431256-4a48-4f76-b689-7783521c2f6d,2,,1,No
,no,300000,,7,350000,,,,300000,8c768b44-5fca-4f46-9c75-6f3df9b8753c,,,Troy,MI,1,48084,29f1ccf8-0222-4f05-bd25-4f3469ec7fa4,2,,2,No
,no,300000,,9,350000,,,,300000,8c768b44-5fca-4f46-9c75-6f3df9b8753c,,,Troy,MI,1,48084,29f1ccf8-0222-4f05-bd25-4f3469ec7fa4,2,,2,No
,no,650000,,5,750000,,,,650000,8bb60658-075c-4def-8187-e7267f0978bf,,,Laurel,MD,1,20707,5138298f-f1b7-4928-9dc8-cb808169c5c5,2,,2,No
,no,650000,,5,750000,,,,650000,fb204c1e-7d8b-49aa-a7d1-8f99774c1ba8,,,Laurel,MD,1,20707,5138298f-f1b7-4928-9dc8-cb808169c5c5,2,,2,No
,no,200000,,3,600000,,,,200000,3432f88c-e532-476c-a5a2-2f9b3059b18c,,,Herndon,VA,1,20170,7f1cfbf2-4e02-4ef1-9130-25d23bfe4390,2,,2,No
,no,200000,,3,600000,,,,200000,95ae395f-a547-4f03-91e5-a61cdf38f9f2,,,Herndon,VA,1,20170,7f1cfbf2-4e02-4ef1-9130-25d23bfe4390,2,,2,No
,no,200000,,3,600000,,,,200000,d87044bc-0bc2-40cb-a83a-e8bb2578c666,,,Herndon,VA,1,20170,7f1cfbf2-4e02-4ef1-9130-25d23bfe4390,2,,2,No
,no,200000,,3,600000,,,,200000,75a5de77-79e7-4822-a786-5b475aa7df98,,,Herndon,VA,1,20170,7f1cfbf2-4e02-4ef1-9130-25d23bfe4390,2,,2,No
,no,200000,,3,600000,,,,200000,bc62448a-54c8-466e-9fd4-df43b18b3d56,,,Herndon,VA,1,20170,7f1cfbf2-4e02-4ef1-9130-25d23bfe4390,2,,2,No
,no,200000,,3,600000,,,,200000,3432f88c-e532-476c-a5a2-2f9b3059b18c,,,Herndon,VA,1,20170,7f1cfbf2-4e02-4ef1-9130-25d23bfe4390,2,,2,No
,no,200000,,3,600000,,,,200000,95ae395f-a547-4f03-91e5-a61cdf38f9f2,,,Herndon,VA,1,20170,7f1cfbf2-4e02-4ef1-9130-25d23bfe4390,2,,2,No
,no,200000,,3,600000,,,,200000,d87044bc-0bc2-40cb-a83a-e8bb2578c666,,,Herndon,VA,1,20170,7f1cfbf2-4e02-4ef1-9130-25d23bfe4390,2,,2,No
,no,200000,,3,600000,,,,200000,75a5de77-79e7-4822-a786-5b475aa7df98,,,Herndon,VA,1,20170,7f1cfbf2-4e02-4ef1-9130-25d23bfe4390,2,,2,No
,no,200000,,3,600000,,,,200000,bc62448a-54c8-466e-9fd4-df43b18b3d56,,,Herndon,VA,1,20170,7f1cfbf2-4e02-4ef1-9130-25d23bfe4390,2,,2,No
